epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,377.554,1.57372,2.63519,1.80582,0.45699,0.515,0.43612,0.17289,1.94762,3.39774,2.42734,0.000544553,0.000544553,0.000544553
